Date,Basin,Site,Access_Point,Reach Length_mm,Species ,Length_mm,Mass_g,Pass,Recap,Notes,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,81,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,106,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,72,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,109,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,101,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,73,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,91,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,72,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,RBT,79,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,74,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,128,,2,,,
10/18/24,Beaverhead,Hildreth,"45.02726, -112.84448",150,BRN,80,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,88,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,126,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,98,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,98,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,90,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,77,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,89,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,87,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,75,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,88,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,102,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,105,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,84,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,111,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,80,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,99,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,85,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,88,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,113,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,94,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,95,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,122,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,85,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,81,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,80,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,115,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,97,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,119,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,124,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,76,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,73,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,94,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,110,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,102,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,100,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,96,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,68,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,71,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,81,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,77,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,210,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,61,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,133,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,97,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,105,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,92,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,101,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,103,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,86,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,121,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,118,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,70,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,88,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,75,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,76,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,82,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,80,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,109,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,81,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,93,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,89,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,81,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,93,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,108,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,94,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,124,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,83,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,85,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,132,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,109,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,107,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,103,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,110,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,92,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,92,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,106,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,83,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,91,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,79,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,74,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,89,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,80,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,77,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,82,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,119,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,89,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,104,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,88,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,91,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,99,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,117,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,93,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,65,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,114,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,68,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,62,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,111,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,132,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,103,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,103,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,119,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,99,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,113,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,94,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,73,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,102,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,94,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,98,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,117,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,99,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,65,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,76,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,94,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,93,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,108,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,98,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,80,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,134,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,139,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,105,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,103,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,85,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,86,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,102,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,69,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,102,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,66,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,82,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,108,,2,R,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,111,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,96,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,82,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,78,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,90,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,71,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,88,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,83,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,65,,2,,,
10/18/24,Beaverhead,Pipe Organ,"45.06586, -112.80249",170,BRN,73,,2,,,
10/18/24,Beaverhead,Poindexter,"45.18348, -112.68915",230,BRN,119,,2,,,
10/18/24,Beaverhead,Poindexter,"45.18348, -112.68915",230,BRN,119,,2,R,,
10/18/24,Beaverhead,Poindexter,"45.18348, -112.68915",230,BRN,133,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,108,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,83,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,94,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,78,,2,R,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,113,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,92,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,100,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,7,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,95,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,122,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,96,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,138,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,79,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,91,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,118,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,74,,2,R,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,96,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,98,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,98,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,RBT,75,,2,R,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,111,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,118,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,70,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,128,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,126,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,103,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,92,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,108,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,86,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,106,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,112,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,110,,2,R,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,99,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,103,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,93,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,81,,2,R,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,100,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,73,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,98,,2,,,
10/18/24,Ruby,Vigilante,"45.2606, -112.0997",200,BRN,74,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,90,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,99,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,120,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,116,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,110,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,109,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,105,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,101,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,93,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,77,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,98,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,92,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,96,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,120,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,85,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,96,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,89,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,86,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,85,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,79,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,106,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,95,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,99,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,86,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,90,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,98,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,93,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,112,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,130,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,90,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,110,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,88,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,89,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,85,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,85,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,98,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,111,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,100,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,78,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,94,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,90,,2,R,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,98,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,78,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,110,,2,,,
10/18/24,Ruby,Alder,"45.31948, -112.1175",200,BRN,78,,2,,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,135,,2,R,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,135,,2,,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,103,,2,R,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,87,,2,R,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,85,,2,,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,120,,2,,,
10/18/24,Ruby,Silver Springs,"45.41448, -112.20769",150,BRN,90,,2,R,,
10/19/24,Ruby,Barnosky,"45.40629, -112.19949",160,BRN,105,,2,,,
10/19/24,Ruby,Barnosky,"45.40629, -112.19949",160,BRN,106,,2,,,
10/19/24,Ruby,Barnosky,"45.40629, -112.19949",160,BRN,102,,2,,,
10/19/24,Ruby,Barnosky,"45.40629, -112.19949",160,BRN,112,,2,,,
10/19/24,Ruby,Barnosky,"45.40629, -112.19949",160,BRN,122,,2,R,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,171,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,92,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,126,,2,R,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,209,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,110,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,232,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,217,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,194,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,109,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,108,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,129,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,133,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,117,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,114,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,98,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,113,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,100,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,108,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,84,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,148,,2,R,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,107,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,112,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,112,,2,R,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,95,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,100,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,210,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,112,,2,R,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,127,,2,R,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,103,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,157,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,108,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,130,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,105,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,95,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,113,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,83,,2,,,
10/17/24,Beaverhead,Ten Mile,"45.21492, -112.66625",200,BRN,96,,2,,,
